datetime,low,high,open,close,volumefrom,volumeto
2017-05-12,1650.0,1832.0,1828.45,1691.51,17061.7,29854369.28
2017-05-13,1601.46,1785.82,1691.51,1776.89,10531.58,17796170.28
2017-05-14,1753.0,1815.0,1776.89,1784.0,4816.73,8585557.39
2017-05-15,1682.56,1784.0,1784.0,1705.48,13312.2,22943567.22
2017-05-16,1641.22,1750.0,1705.48,1700.01,16473.76,28117414.51
2017-05-17,1670.01,1840.42,1700.01,1782.99,17790.68,31587033.39
2017-05-18,1766.33,1881.8,1782.99,1878.99,11915.2,21764514.72
2017-05-19,1874.99,1969.99,1878.99,1958.0,14115.85,27201808.7
2017-05-20,1914.0,2021.0,1958.0,2013.99,12308.17,24244964.0
2017-05-21,1961.52,2063.11,2013.99,2017.55,6755.83,13647083.74
2017-05-22,2008.75,2230.34,2017.55,2099.97,15312.07,32452142.3
2017-05-23,2088.45,2275.0,2099.97,2264.23,14138.92,31139771.52
2017-05-24,2264.23,2481.75,2264.23,2420.29,22143.08,52778575.76
2017-05-25,2221.0,2760.1,2420.29,2292.53,32938.03,82965665.93
2017-05-26,2060.0,2599.12,2292.53,2279.82,28125.34,66000848.39
2017-05-27,1850.0,2339.94,2279.82,2042.0,26205.92,54093115.87
2017-05-28,2041.48,2313.96,2042.0,2178.81,15365.53,33633799.51
2017-05-29,2110.0,2350.0,2178.81,2292.1,12115.83,27345796.01
2017-05-30,2160.0,2339.08,2292.1,2203.51,13888.0,31432708.32
2017-05-31,2154.28,2334.0,2203.51,2298.01,16275.49,36853820.79
2017-06-01,2296.81,2456.39,2298.01,2413.63,18392.66,43968591.95
2017-06-02,2370.03,2489.0,2413.63,2488.94,12423.32,30173071.82
2017-06-03,2445.0,2584.34,2488.94,2540.94,10806.98,27285983.07
2017-06-04,2460.0,2569.0,2540.94,2530.27,8827.27,22259945.52
2017-06-05,2525.28,2699.35,2530.27,2698.0,12220.09,31915607.88
2017-06-06,2689.4,2933.0,2698.0,2880.74,26672.53,75184117.96
2017-06-07,2612.5,2893.28,2880.74,2683.03,16961.13,47189507.3
2017-06-08,2613.13,2815.0,2683.03,2806.0,13248.6,36422409.92
2017-06-09,2780.43,2868.23,2806.0,2822.32,8036.31,22701149.15
2017-06-10,2800.0,2912.98,2822.32,2899.99,9589.16,27422781.42
2017-06-11,2861.53,2967.46,2899.99,2954.22,6830.4,19889398.37
2017-06-12,2480.03,2980.0,2954.22,2667.06,31530.49,85786969.44
2017-06-13,2638.62,2783.62,2667.06,2703.02,16035.02,43568709.95
2017-06-14,2320.0,2801.0,2703.02,2450.0,29466.54,76083640.16
2017-06-15,2120.0,2516.2,2450.0,2424.91,36736.98,84920570.37
2017-06-16,2307.66,2540.0,2424.91,2484.68,13800.26,33826420.1
2017-06-17,2420.53,2674.4,2484.68,2630.0,11137.71,28555923.68
2017-06-18,2460.62,2665.0,2630.0,2516.98,9423.46,24021728.81
2017-06-19,2480.96,2598.0,2516.98,2598.0,10563.71,26993977.69
2017-06-20,2581.0,2783.0,2598.0,2740.0,15891.45,42537518.87
2017-06-21,2611.0,2789.0,2740.0,2657.04,15671.82,42292796.44
2017-06-22,2594.61,2740.0,2657.04,2713.48,10790.79,28950475.51
2017-06-23,2657.46,2745.0,2713.48,2685.05,8229.5,22339917.54
2017-06-24,2512.13,2724.96,2685.05,2557.66,13341.43,34941154.41
2017-06-25,2432.0,2635.72,2557.66,2502.03,10339.57,26249953.89
2017-06-26,2315.01,2550.03,2502.03,2421.22,22086.78,54077563.86
2017-06-27,2291.0,2565.0,2421.22,2565.0,19109.29,45725060.61
2017-06-28,2468.01,2593.0,2565.0,2559.9,12254.3,31054748.58
2017-06-29,2500.31,2594.78,2559.9,2541.59,8115.56,20745883.75
2017-06-30,2451.0,2564.58,2541.59,2465.49,8711.29,21937499.3
2017-07-01,2390.0,2517.11,2465.49,2412.41,8863.07,21694860.67
2017-07-02,2374.34,2528.72,2412.41,2504.37,8739.52,21373737.73
2017-07-03,2472.68,2595.0,2504.37,2550.47,11519.81,29211425.51
2017-07-04,2540.07,2639.47,2550.47,2596.12,9653.8,25084134.62
2017-07-05,2530.1,2623.0,2596.12,2602.9,10880.61,27944609.56
2017-07-06,2522.0,2614.0,2602.9,2600.39,8327.49,21512892.56
2017-07-07,2475.0,2605.0,2600.39,2501.46,9428.99,23866443.45
2017-07-08,2462.0,2555.0,2501.46,2550.07,5400.45,13570951.58
2017-07-09,2500.5,2564.65,2550.07,2502.28,4481.28,11357689.63
2017-07-10,2261.85,2527.88,2502.28,2323.45,17285.96,41625857.69
2017-07-11,2242.62,2399.0,2323.45,2305.98,17576.48,41135309.34
2017-07-12,2239.54,2408.84,2305.98,2388.0,12881.06,30250318.76
2017-07-13,2312.93,2425.16,2388.0,2339.99,8427.81,19953094.82
2017-07-14,2140.0,2357.84,2339.99,2213.37,12614.31,28223890.84
2017-07-15,1967.65,2219.99,2213.37,1970.51,19882.2,40917690.02
2017-07-16,1830.0,2044.44,1970.51,1917.63,25559.44,49004259.73
2017-07-17,1910.57,2229.97,1917.63,2226.0,26427.32,55012387.35
2017-07-18,2164.0,2392.0,2226.0,2303.71,25186.71,57642999.9
2017-07-19,2223.0,2402.5,2303.71,2265.21,17007.92,39243957.64
2017-07-20,2265.21,2938.0,2265.21,2875.03,30969.52,80333454.15
2017-07-21,2611.39,2887.45,2875.03,2670.0,20713.79,56427932.93
2017-07-22,2644.59,2882.0,2670.0,2832.71,12811.92,35783389.64
2017-07-23,2640.0,2855.0,2832.71,2749.02,11000.53,30306854.43
2017-07-24,2701.0,2800.0,2749.02,2759.98,10001.91,27562683.88
2017-07-25,2450.0,2775.79,2759.98,2564.82,21325.75,55118584.1
2017-07-26,2400.0,2608.96,2564.82,2524.99,17706.93,44074589.03
2017-07-27,2509.63,2695.0,2524.99,2666.33,11825.41,30468221.16
2017-07-28,2655.82,2825.0,2666.33,2777.01,14061.36,38653272.36
2017-07-29,2631.78,2785.65,2777.01,2680.56,10780.01,29153822.62
2017-07-30,2569.69,2774.45,2680.56,2742.37,9675.59,25842024.03
2017-07-31,2680.01,2889.99,2742.37,2855.81,11112.43,30771946.97
2017-08-01,2615.0,2929.17,2855.81,2731.0,12518.56,34305116.96
2017-08-02,2650.0,2760.0,2731.0,2703.51,9478.55,25679084.59
2017-08-03,2698.83,2807.44,2703.51,2793.37,7963.67,21938228.66
2017-08-04,2765.91,2877.52,2793.37,2855.0,7635.81,21650042.13
2017-08-05,2848.32,3339.66,2855.0,3263.62,16994.2,53855576.01
2017-08-06,3146.1,3296.51,3263.62,3222.75,5998.74,19412655.97
2017-08-07,3186.0,3430.0,3222.75,3387.55,12042.05,40212285.97
2017-08-08,3300.0,3490.0,3387.55,3412.41,15829.04,54033180.58
2017-08-09,3178.72,3423.1,3412.41,3342.99,14270.73,47303195.92
2017-08-10,3311.17,3448.0,3342.99,3413.03,9027.65,30646612.36
2017-08-11,3390.67,3705.0,3413.03,3645.06,11923.28,41873464.0
2017-08-12,3586.95,3934.0,3645.06,3855.1,12340.84,46761411.29
2017-08-13,3841.71,4190.0,3855.1,4053.87,15881.43,63638815.67
2017-08-14,3964.96,4329.43,4053.87,4306.23,14210.19,59827087.21
2017-08-15,3800.0,4400.0,4306.23,4155.67,25498.45,104581194.25
2017-08-16,3926.06,4379.78,4155.67,4378.84,12923.26,54192791.68
2017-08-17,4167.21,4480.0,4378.84,4276.5,14566.12,63198384.95
2017-08-18,3964.96,4368.0,4276.5,4100.0,17329.3,72432096.0
2017-08-19,3900.0,4188.0,4100.0,4099.55,15034.29,60597363.73
2017-08-20,4000.0,4125.95,4099.55,4058.68,6235.95,25281427.99
2017-08-21,3949.78,4080.0,4058.68,3987.52,9779.7,39194496.37
2017-08-22,3600.0,4139.31,3987.52,4085.0,23497.56,91500637.87
2017-08-23,4051.94,4248.97,4085.0,4108.12,14972.03,62086390.53
2017-08-24,4082.57,4350.0,4108.12,4300.34,10779.09,45158907.08
2017-08-25,4270.0,4449.98,4300.34,4355.98,9691.7,42239588.77
2017-08-26,4232.43,4369.78,4355.98,4333.38,6559.28,28226249.72
2017-08-27,4290.32,4393.3,4333.38,4337.68,3944.92,17115061.37
2017-08-28,4169.01,4399.72,4337.68,4379.99,8636.26,37056561.52
2017-08-29,4336.26,4649.78,4379.99,4578.82,11875.02,53470073.42
2017-08-30,4479.0,4642.22,4578.82,4573.2,8593.36,39221767.23
2017-08-31,4566.66,4765.21,4573.2,4734.26,8901.59,41680053.91
2017-09-01,4671.09,4935.0,4734.26,4921.7,15349.9,73806190.52
2017-09-02,4488.5,4979.9,4921.7,4599.9,16968.78,79450494.42
2017-09-03,4385.0,4700.0,4599.9,4606.26,11216.38,51073979.31
2017-09-04,4058.5,4613.97,4606.26,4277.0,25014.15,107556542.05
2017-09-05,4001.93,4474.88,4277.0,4396.52,20870.95,88387794.12
2017-09-06,4356.42,4649.23,4396.52,4605.8,16613.84,75215090.16
2017-09-07,4475.0,4674.34,4605.8,4615.0,9248.08,42404174.64
2017-09-08,4125.99,4679.97,4615.0,4312.0,23654.99,103400550.32
2017-09-09,4164.0,4379.78,4312.0,4308.72,9970.37,42672278.95
2017-09-10,4010.0,4322.44,4308.72,4226.22,14714.59,61000822.58
2017-09-11,4092.4,4353.49,4226.22,4207.31,11154.82,46993960.17
2017-09-12,4080.0,4377.65,4207.31,4172.56,13251.77,56085500.46
2017-09-13,3720.01,4179.14,4172.56,3865.34,29518.25,115047415.38
2017-09-14,3210.0,3921.74,3865.34,3227.79,41197.76,145677912.44
2017-09-15,2977.0,3820.0,3227.79,3700.01,59782.68,201603301.27
2017-09-16,3500.0,3872.9,3700.01,3678.93,23098.16,84682175.88
2017-09-17,3463.0,3772.52,3678.93,3662.99,11757.1,42610629.87
2017-09-18,3659.42,4122.7,3662.99,4101.6,17181.29,67884703.07
2017-09-19,3848.35,4119.7,4101.6,3888.8,15251.89,60296939.36
2017-09-20,3820.56,4050.0,3888.8,3874.46,11636.97,45755993.66
2017-09-21,3573.0,3914.0,3874.46,3617.05,17898.73,66991792.86
2017-09-22,3514.0,3761.84,3617.05,3612.18,14959.45,54095681.79
2017-09-23,3552.0,3810.25,3612.18,3779.17,10105.29,37543313.88
2017-09-24,3615.0,3783.25,3779.17,3664.22,6506.91,24002945.44
2017-09-25,3658.39,3968.59,3664.22,3918.0,14928.61,57436091.87
2017-09-26,3850.61,3970.0,3918.0,3888.03,9982.65,39095846.8
2017-09-27,3870.0,4226.73,3888.03,4199.29,15047.14,61138922.31
2017-09-28,4123.5,4270.01,4199.29,4184.84,9606.78,40228821.54
2017-09-29,4022.02,4227.62,4184.84,4164.82,12152.44,50174093.2
2017-09-30,4154.28,4349.0,4164.82,4326.09,7484.86,32022657.82
2017-10-01,4216.0,4377.22,4326.09,4377.22,7186.75,30767188.12
2017-10-02,4352.0,4453.0,4377.22,4391.48,8257.67,36284325.23
2017-10-03,4218.0,4425.0,4391.48,4315.83,12439.78,53430721.04
2017-10-04,4170.07,4343.0,4315.83,4219.53,8495.27,35967135.01
2017-10-05,4137.96,4358.97,4219.53,4301.09,8403.54,35843264.32
2017-10-06,4278.4,4425.0,4301.09,4362.95,8373.72,36536990.19
2017-10-07,4312.82,4463.0,4362.95,4423.3,4624.88,20225980.37
2017-10-08,4404.5,4612.0,4423.3,4597.98,10072.26,45437977.1
2017-10-09,4541.0,4865.0,4597.98,4764.7,12900.31,60364606.58
2017-10-10,4700.0,4909.97,4764.7,4749.29,11657.5,56048025.67
2017-10-11,4700.0,4869.78,4749.29,4822.01,9847.43,47163032.6
2017-10-12,4793.66,5445.0,4822.01,5445.0,19885.18,102397248.43
2017-10-13,5380.0,5846.43,5445.0,5653.6,27797.47,155680854.0
2017-10-14,5558.26,5817.34,5653.6,5801.29,8393.91,47682043.42
2017-10-15,5415.0,5830.0,5801.29,5679.7,11529.17,64387164.5
2017-10-16,5548.0,5807.11,5679.7,5745.72,9053.39,51432597.47
2017-10-17,5506.78,5776.31,5745.72,5597.31,9087.77,50937177.61
2017-10-18,5101.36,5617.75,5597.31,5582.05,18914.61,101403785.99
2017-10-19,5512.06,5735.14,5582.05,5698.69,9883.68,55881257.79
2017-10-20,5589.8,6074.0,5698.69,5977.29,15052.02,88681234.35
2017-10-21,5871.0,6180.0,5977.29,6013.46,15305.54,92596831.55
2017-10-22,5700.0,6071.07,6013.46,5969.0,12213.02,71783836.81
2017-10-23,5617.75,6045.34,5969.0,5871.17,15257.2,89096118.44
2017-10-24,5453.01,5871.17,5871.17,5523.4,17264.05,97431687.22
2017-10-25,5366.0,5748.0,5523.4,5735.88,12312.35,68165895.28
2017-10-26,5683.0,5988.0,5735.88,5890.0,11743.86,68819732.17
2017-10-27,5674.06,5994.06,5890.0,5771.89,11878.19,68864252.31
2017-10-28,5646.18,5875.66,5771.89,5730.69,5911.95,33910959.44
2017-10-29,5683.0,6316.85,5730.69,6137.37,16067.43,96245243.8
2017-10-30,6024.03,6229.77,6137.37,6119.99,9573.17,58628072.74
2017-10-31,6072.81,6449.78,6119.99,6434.21,13388.29,84132031.05
2017-11-01,6340.01,6756.36,6434.21,6741.59,12942.67,84730388.78
2017-11-02,6700.0,7354.1,6741.59,7030.0,26442.64,184478482.71
2017-11-03,6925.22,7500.0,7030.0,7146.82,15978.77,115885350.37
2017-11-04,6994.0,7569.9,7146.82,7388.83,9178.26,66574400.23
2017-11-05,7275.16,7590.0,7388.83,7372.72,9211.21,68578104.7
2017-11-06,6922.07,7421.39,7372.72,6967.68,19290.82,138309426.6
2017-11-07,6945.0,7244.69,6967.68,7130.28,11625.97,82573875.36
2017-11-08,7080.01,7888.0,7130.28,7450.32,24598.0,182900719.5
2017-11-09,7061.2,7490.0,7450.32,7148.0,14729.52,106479695.18
2017-11-10,6429.44,7343.18,7148.0,6588.18,26492.72,180472185.39
2017-11-11,6218.0,6820.0,6588.18,6355.13,14890.46,96465935.17
2017-11-12,5555.55,6488.88,6355.13,5870.37,37220.5,224990004.1
2017-11-13,5846.0,6775.75,5870.37,6525.17,27163.67,173725919.53
2017-11-14,6466.88,6750.0,6525.17,6609.0,12072.05,79508390.54
2017-11-15,6609.0,7350.0,6609.0,7294.0,16869.9,119171192.38
2017-11-16,7120.85,7976.79,7294.0,7846.96,19272.37,145738327.49
2017-11-17,7528.5,7997.0,7846.96,7674.99,17714.37,138124189.43
2017-11-18,7431.54,7858.0,7674.99,7771.03,7326.81,56264967.21
2017-11-19,7675.0,8087.35,7771.03,8016.58,8307.78,65332064.65
2017-11-20,7900.0,8269.99,8016.58,8226.17,8179.46,66366007.81
2017-11-21,7770.0,8354.46,8226.17,8095.23,13686.34,110809826.43
2017-11-22,8045.76,8310.89,8095.23,8214.69,8078.58,66215711.71
2017-11-23,7980.0,8279.76,8214.69,7989.0,7811.79,63644740.39
2017-11-24,7876.0,8340.0,7989.0,8199.19,9289.99,75751868.75
2017-11-25,8114.78,8737.0,8199.19,8717.99,11611.67,97628924.79
2017-11-26,8538.2,9366.6,8717.99,9271.06,12021.22,108525815.45
2017-11-27,9267.0,9721.7,9271.06,9708.07,13272.45,126458117.67
2017-11-28,9582.25,9968.0,9708.07,9868.82,11214.93,110496755.85
2017-11-29,9289.0,11395.0,9868.82,9824.68,29509.5,307124764.72
2017-11-30,9000.0,10618.29,9824.68,9947.67,25433.46,247093850.76
2017-12-01,9370.11,10949.89,9947.67,10840.45,16708.03,171881760.62
2017-12-02,10637.69,11200.0,10840.45,10872.0,9267.16,101270084.38
2017-12-03,10513.16,11800.01,10872.0,11250.0,14238.53,160176290.44
2017-12-04,10850.0,11613.07,11250.0,11613.07,13621.48,154122917.9
2017-12-05,11384.25,11850.0,11613.07,11677.0,10910.99,127101844.05
2017-12-06,11659.8,13700.0,11677.0,13623.5,19784.87,250560790.3
2017-12-07,13085.9,16615.62,13623.5,16599.99,24423.39,362107737.05
2017-12-08,13482.42,16666.66,16599.99,15800.0,25473.4,389366035.09
2017-12-09,12701.05,15998.5,15800.0,14607.49,15763.56,227938370.13
2017-12-10,13011.0,15385.0,14607.49,14691.0,18487.98,263150668.0
2017-12-11,14677.19,17270.0,14691.0,16470.0,16583.72,270203844.28
2017-12-12,15967.29,17428.42,16470.0,16650.01,12511.23,210743301.62
2017-12-13,15497.69,17107.03,16650.01,16250.0,17136.71,281640493.79
2017-12-14,15852.69,16830.45,16250.0,16404.99,13409.52,219263192.46
2017-12-15,16337.19,17934.0,16404.99,17471.5,18998.39,329337014.76
2017-12-16,17269.99,19377.0,17471.5,19187.78,9761.22,179906034.64
2017-12-17,18465.0,19666.0,19187.78,18953.0,9749.25,186310530.76
2017-12-18,17835.2,19220.0,18953.0,18940.57,14678.94,273533539.4
2017-12-19,16831.26,19160.79,18940.57,17700.0,21528.14,387206242.38
2017-12-20,15343.04,17950.0,17700.0,16466.98,31172.23,521350550.61
2017-12-21,15005.0,17281.17,16466.98,15600.01,20377.86,326730689.65
2017-12-22,11159.93,15795.61,15600.01,14009.79,57444.16,772329454.8
2017-12-23,13496.48,15756.22,14009.79,14619.0,21786.41,322120599.56
2017-12-24,12488.0,14619.1,14619.0,14157.87,18519.49,250476423.64
2017-12-25,13210.0,14650.0,14157.87,13911.28,11564.54,161347357.08
2017-12-26,13746.95,16147.87,13911.28,15764.44,15051.16,230922569.15
2017-12-27,14484.0,16480.52,15764.44,15364.93,15643.75,241860985.13
2017-12-28,13500.0,15474.19,15364.93,14470.07,16557.22,234428578.54
2017-12-29,13998.0,15111.0,14470.07,14340.0,13505.7,195727638.77
2017-12-30,12050.0,14463.28,14340.0,12640.0,21749.67,285985550.32
2017-12-31,12491.21,14296.06,12640.0,13880.0,11583.42,154552644.47
2018-01-01,12801.38,13941.75,13880.0,13443.41,7688.03,102815718.45
2018-01-02,12910.58,15257.53,13443.41,14678.94,16299.67,229138844.08
2018-01-03,14546.28,15500.0,14678.94,15155.62,12275.0,183639413.74
2018-01-04,14192.37,15430.27,15155.62,15143.67,15004.02,222160244.49
2018-01-05,14810.0,17200.0,15143.67,16928.0,16248.91,259695892.85
2018-01-06,16220.0,17234.99,16928.0,17149.67,9501.02,158389594.51
2018-01-07,15707.16,17149.97,17149.67,16124.02,8632.81,141555094.16
2018-01-08,13900.0,16300.0,16124.02,14999.99,16684.13,251991683.91
2018-01-09,14123.97,15367.18,14999.99,14403.51,13913.52,204579121.58
2018-01-10,13412.0,14900.0,14403.51,14890.02,18479.01,261210687.03
2018-01-11,12800.0,14973.07,14890.02,13243.83,19630.08,266846190.81
2018-01-12,12807.27,14152.19,13243.83,13781.41,13433.08,183399343.52
2018-01-13,13781.41,14619.1,13781.41,14197.78,7488.99,106595650.09
2018-01-14,13072.22,14365.81,14197.78,13647.99,7588.64,102783826.66
2018-01-15,13429.25,14394.36,13647.99,13607.04,9444.64,131049852.36
2018-01-16,10162.0,13607.04,13607.04,11386.34,38789.88,457725763.37
2018-01-17,9222.0,11794.07,11386.34,11191.35,41356.19,433168120.05
2018-01-18,10693.0,12146.0,11191.35,11247.57,22195.26,256082649.98
2018-01-19,11025.18,12050.39,11247.57,11552.0,13203.26,151834406.42
2018-01-20,11515.94,13052.12,11552.0,12775.99,10324.06,128912075.53
2018-01-21,11100.0,12791.88,12775.99,11558.87,11596.44,137150604.64
2018-01-22,10028.41,11910.78,11558.87,10808.99,17067.73,186028930.55
2018-01-23,9927.54,11409.87,10808.99,10851.82,17250.18,184369293.73
2018-01-24,10488.13,11500.0,10851.82,11400.96,11646.79,128825119.68
2018-01-25,10868.57,11741.82,11400.96,11155.54,10212.92,115421975.03
2018-01-26,10263.32,11635.0,11155.54,11092.95,15074.67,164020352.52
2018-01-27,10815.84,11630.47,11092.95,11446.54,10309.81,116376809.52
2018-01-28,11360.52,11989.15,11446.54,11685.58,9956.09,116531522.53
2018-01-29,10991.0,11820.01,11685.58,11162.62,9996.36,112806531.76
2018-01-30,9731.2,11222.36,11162.62,9971.0,21082.19,219169216.36
2018-01-31,9514.96,10324.0,9971.0,10149.0,12743.51,126723437.34
2018-02-01,8455.0,10187.56,10149.0,8998.99,26356.59,243067799.6
2018-02-02,7625.25,9096.79,8998.99,8838.83,51005.6,426760116.12
2018-02-03,8170.71,9491.2,8838.83,9225.86,16208.37,144713399.47
2018-02-04,7825.0,9350.09,9225.86,8191.0,19110.67,162005632.56
2018-02-05,6600.0,8335.56,8191.0,6874.27,46544.43,342210634.65
2018-02-06,5920.72,8150.0,6874.27,7737.37,70961.37,487504446.04
2018-02-07,7213.8,8649.0,7737.37,7588.01,32640.89,260674865.84
2018-02-08,7565.5,8644.36,7588.01,8259.76,22746.39,187157997.66
2018-02-09,7753.32,8779.62,8259.76,8693.98,18418.12,152040059.86
2018-02-10,8170.86,9090.8,8693.98,8560.0,14670.56,127082570.69
2018-02-11,7820.0,8560.0,8560.0,8067.0,12711.79,103542540.61
2018-02-12,8067.0,8995.0,8067.0,8899.0,15071.04,130557481.61
2018-02-13,8360.13,8951.89,8899.0,8522.99,11374.52,97689771.64
2018-02-14,8504.57,9515.0,8522.99,9490.98,17468.74,158839393.25
2018-02-15,9350.0,10234.0,9490.98,10018.0,21036.34,206814744.85
2018-02-16,9707.51,10300.0,10018.0,10196.0,11857.64,118860367.74
2018-02-17,10053.5,11135.83,10196.0,11101.0,14511.17,155314935.18
2018-02-18,10153.15,11300.0,11101.0,10421.06,17623.08,188724919.34
2018-02-19,10307.51,11262.48,10421.06,11173.0,11698.26,127802568.07
2018-02-20,11080.37,11780.0,11173.0,11233.41,15880.91,182156478.02
2018-02-21,10256.0,11275.74,11233.41,10449.4,19959.68,215353691.94
2018-02-22,9731.2,10935.0,10449.4,9843.34,20204.69,206051152.36
2018-02-23,9600.0,10405.3,9843.34,10166.1,16044.04,160782973.05
2018-02-24,9373.48,10540.63,10166.1,9689.99,13972.71,137805304.52
2018-02-25,9260.0,9883.41,9689.99,9590.04,11037.18,105367249.25
2018-02-26,9376.34,10461.97,9590.04,10324.7,16156.81,162306362.39
2018-02-27,10150.0,10850.0,10324.7,10566.3,10408.48,110086762.8
2018-02-28,10255.07,11064.75,10566.3,10314.9,10490.75,111457734.83
2018-03-01,10223.41,11090.0,10314.9,10903.13,9481.67,101712406.73
2018-03-02,10774.01,11175.0,10903.13,11029.99,8329.1,91455982.5
2018-03-03,11022.85,11503.24,11029.99,11445.0,7786.27,88241259.78
2018-03-04,11054.91,11511.0,11445.0,11463.27,6831.63,77060624.28
2018-03-05,11383.66,11688.0,11463.27,11419.24,9933.68,114638102.24
2018-03-06,10560.19,11420.01,11419.24,10723.76,14734.42,161507885.73
2018-03-07,9450.0,10911.78,10723.76,9913.03,26116.51,264099759.78
2018-03-08,9078.95,10150.0,9913.03,9285.32,22522.43,217370120.92
2018-03-09,8366.0,9420.39,9285.32,9230.0,29014.17,257069817.58
2018-03-10,8697.0,9514.96,9230.0,8791.47,12886.59,118146982.45
2018-03-11,8450.0,9768.37,8791.47,9535.04,16407.54,149758874.77
2018-03-12,8742.07,9892.0,9535.04,9120.75,18751.02,175103380.07
2018-03-13,8830.0,9482.79,9120.75,9142.32,16001.48,146461539.25
2018-03-14,7948.0,9356.14,9142.32,8196.69,21191.02,182210730.85
2018-03-15,7682.0,8425.0,8196.69,8265.05,18387.61,148610946.85
2018-03-16,7914.08,8613.06,8265.05,8258.54,16498.62,137219222.82
2018-03-17,7730.23,8356.4,8258.54,7860.83,12048.67,97294029.18
2018-03-18,7325.37,8324.92,7860.83,8188.24,19547.36,150315447.64
2018-03-19,8114.17,8718.74,8188.24,8596.93,19396.09,162448296.19
2018-03-20,8313.01,9051.0,8596.93,8904.02,13454.82,116496170.95
2018-03-21,8754.83,9188.1,8904.02,8893.79,12101.0,108594771.1
2018-03-22,8503.52,9099.59,8893.79,8704.67,12587.63,109923828.13
2018-03-23,8265.0,8920.79,8704.67,8920.79,13749.78,117134344.45
2018-03-24,8505.0,9020.0,8920.79,8547.0,9731.98,85811618.32
2018-03-25,8368.63,8680.0,8547.0,8453.9,9155.91,78013217.69
2018-03-26,7831.15,8500.0,8453.9,8149.66,17693.42,145246518.54
2018-03-27,7742.11,8211.62,8149.66,7791.7,12385.25,98488415.19
2018-03-28,7723.03,8104.98,7791.7,7932.41,8437.64,66890222.86
2018-03-29,6914.53,7968.0,7932.41,7088.38,22138.11,163975079.77
2018-03-30,6550.0,7302.35,7088.38,6850.0,29101.45,199556780.67
2018-03-31,6794.26,7231.73,6850.0,6928.62,11579.6,81326187.47
2018-04-01,6427.16,7045.71,6928.62,6813.52,18046.94,121116431.4
2018-04-02,6759.96,7106.5,6813.52,7052.76,13624.16,95159965.02
2018-04-03,7001.28,7506.84,7052.76,7416.27,16089.54,118019785.63
2018-04-04,6710.38,7430.0,7416.27,6799.95,15779.2,110954121.84
2018-04-05,6578.95,6928.7,6799.95,6771.69,11894.54,80262665.41
2018-04-06,6510.0,6850.0,6771.69,6618.33,8478.42,56294477.9
2018-04-07,6600.99,7069.13,6618.33,6904.9,7683.04,52984840.5
2018-04-08,6894.8,7104.52,6904.9,7027.26,4352.7,30482451.72
2018-04-09,6611.49,7175.83,7027.26,6780.1,10103.92,69104966.97
2018-04-10,6653.21,6900.0,6780.1,6835.67,6480.19,43978750.45
2018-04-11,6809.26,6984.92,6835.67,6940.94,5825.41,40165964.26
2018-04-12,6758.45,8069.34,6940.94,7923.78,19033.38,143664243.1
2018-04-13,7753.32,8239.33,7923.78,7896.92,19605.94,157461506.32
2018-04-14,7835.0,8232.14,7896.92,8000.41,8935.53,71681139.86
2018-04-15,8000.41,8417.0,8000.41,8354.22,7542.84,62269321.05
2018-04-16,7905.0,8424.99,8354.22,8048.15,10866.6,87993966.21
2018-04-17,7806.81,8160.85,8048.15,7890.87,9277.15,74462014.27
2018-04-18,7870.35,8235.0,7890.87,8172.84,9227.2,74525247.42
2018-04-19,8074.44,8297.99,8172.84,8271.31,9436.85,77478927.09
2018-04-20,8216.9,8934.0,8271.31,8861.0,16059.62,136267900.24
2018-04-21,8608.0,9023.4,8861.0,8920.71,15336.31,134950187.05
2018-04-22,8760.0,9036.52,8920.71,8789.96,9346.45,83089020.81
2018-04-23,8771.22,9006.39,8789.96,8946.95,10286.12,91446649.76
2018-04-24,8930.0,9737.16,8946.95,9648.0,20460.51,190711801.45
2018-04-25,8751.0,9755.53,9648.0,8864.99,33035.9,303220038.56
2018-04-26,8647.29,9326.79,8864.99,9274.48,20042.97,178009104.47
2018-04-27,8901.09,9387.82,9274.48,8921.43,11375.51,104644754.14
2018-04-28,8854.47,9442.34,8921.43,9345.11,15558.4,143728558.95
2018-04-29,9180.0,9538.75,9345.11,9393.99,10940.72,102349678.47
2018-04-30,9111.0,9443.96,9393.99,9242.17,8085.69,74978446.9
2018-05-01,8815.91,9249.99,9242.17,9066.9,12138.26,109028331.07
2018-05-02,8975.23,9259.16,9066.9,9222.0,10575.17,96344037.24
2018-05-03,9165.19,9799.99,9222.0,9732.43,11670.8,109943721.45
2018-05-04,9527.38,9784.73,9732.43,9696.57,7326.05,70716940.7
2018-05-05,9670.68,9948.98,9696.57,9823.28,7403.11,72754286.99
2018-05-06,9375.0,9918.41,9823.28,9623.54,8155.58,78150008.85
2018-05-07,9175.0,9634.5,9623.54,9359.52,13616.35,127010639.85
2018-05-08,9015.0,9450.0,9359.52,9167.69,11418.31,105415298.03
2018-05-09,8974.62,9368.79,9167.69,9308.49,11368.83,104305920.46
2018-05-10,8987.74,9393.0,9308.49,9020.99,11764.98,108645338.13
2018-05-11,8351.0,9020.99,9020.99,8411.42,20383.93,177279927.98
2018-05-12,8208.81,8652.8,8411.42,8481.6,15464.93,130051000.66
2018-05-13,8335.56,8775.9,8481.6,8696.58,9835.22,84280724.78
