datetime,low,high,open,close,volumefrom,volumeto
2021-03-09,1798.57,1872.78,1835.06,1872.78,36537.84,66929233.69
2021-03-10,1758.79,1879.69,1872.78,1793.51,80810.76,146156334.62
2021-03-11,1723.84,1848.47,1793.51,1826.23,61046.12,110301434.33
2021-03-12,1720.55,1842.17,1826.23,1767.48,40877.58,72456601.86
2021-03-13,1728.25,1943.32,1767.48,1920.98,52560.2,98205740.99
2021-03-14,1837.0,1931.6,1920.98,1848.37,26691.65,50318547.28
2021-03-15,1732.0,1890.0,1848.37,1793.21,85342.29,153276018.92
2021-03-16,1711.89,1820.0,1793.21,1805.65,87285.8,155777713.08
2021-03-17,1741.08,1840.98,1805.65,1822.3,42379.79,75810928.13
2021-03-18,1758.53,1850.0,1822.3,1776.02,32571.48,59085024.66
2021-03-19,1732.17,1841.0,1776.02,1809.44,20843.88,37604901.21
2021-03-20,1800.0,1869.2,1809.44,1803.79,31379.1,57463648.48
2021-03-21,1745.0,1816.79,1803.79,1783.59,21250.27,37847031.23
2021-03-22,1654.3,1808.34,1783.59,1681.69,39276.55,67932690.75
2021-03-23,1651.3,1722.15,1681.69,1670.16,33651.58,56960676.87
2021-03-24,1520.0,1739.61,1670.16,1582.94,103914.64,172231649.99
2021-03-25,1549.15,1680.0,1582.94,1586.26,49991.99,79590558.78
2021-03-26,1586.26,1701.29,1586.26,1699.37,53482.29,87701761.9
2021-03-27,1666.57,1732.5,1699.37,1713.6,33598.83,57290305.11
2021-03-28,1661.79,1725.64,1713.6,1686.5,22802.84,38655962.32
2021-03-29,1676.32,1842.0,1686.5,1817.22,49178.39,87327546.61
2021-03-30,1785.6,1860.2,1817.22,1842.12,37369.22,68389049.73
2021-03-31,1770.18,1947.49,1842.12,1917.91,53215.26,99186541.51
2021-04-01,1884.88,1982.0,1917.91,1967.82,39186.05,76247790.12
2021-04-02,1949.77,2144.99,1967.82,2134.56,56445.17,114275722.42
2021-04-03,1996.16,2138.26,2134.56,2008.28,40026.2,82793345.46
2021-04-04,1978.21,2092.58,2008.28,2075.74,24508.83,50172772.49
2021-04-05,2002.22,2131.37,2075.74,2107.23,30764.05,63842971.89
2021-04-06,2043.83,2151.63,2107.23,2112.69,32765.44,69106308.13
2021-04-07,1930.0,2129.39,2112.69,1963.08,42890.84,86045535.84
2021-04-08,1949.0,2084.95,1963.08,2081.0,35731.72,72744856.67
2021-04-09,2048.41,2100.0,2081.0,2065.93,24168.67,50162365.27
2021-04-10,2057.34,2197.0,2065.93,2134.22,35714.81,76480153.18
2021-04-11,2112.32,2163.55,2134.22,2148.15,12969.16,27743225.42
2021-04-12,2098.56,2200.0,2148.15,2136.77,27358.29,58741292.44
2021-04-13,2135.0,2317.23,2136.77,2299.69,43182.35,96643611.88
2021-04-14,2282.31,2446.96,2299.69,2432.63,63185.91,149359222.16
2021-04-15,2400.0,2546.0,2432.63,2517.35,46713.35,115322692.79
2021-04-16,2301.75,2548.93,2517.35,2426.19,74898.11,181807914.66
2021-04-17,2312.87,2497.39,2426.19,2317.11,39844.2,95774687.6
2021-04-18,1951.66,2341.68,2317.11,2241.5,116812.93,254853541.9
2021-04-19,2077.42,2280.79,2241.5,2163.77,117808.73,255912196.93
2021-04-20,2055.0,2349.81,2163.77,2333.71,80163.98,179802186.31
2021-04-21,2238.48,2470.53,2333.71,2358.13,78047.22,183858847.76
2021-04-22,2300.0,2645.97,2358.13,2400.0,119509.33,297142622.92
2021-04-23,2106.65,2442.89,2400.0,2369.77,121136.77,274073662.88
2021-04-24,2157.61,2369.97,2369.77,2217.33,33143.54,75086187.61
2021-04-25,2166.0,2358.0,2217.33,2321.81,80968.36,182015073.13
2021-04-26,2306.75,2544.98,2321.81,2534.69,52277.29,128881150.55
2021-04-27,2483.76,2683.65,2534.69,2668.89,50882.36,131940786.38
2021-04-28,2561.44,2763.75,2668.89,2750.37,73236.3,196982820.75
2021-04-29,2671.33,2800.89,2750.37,2758.06,62670.56,171950144.58
2021-04-30,2726.49,2802.06,2758.06,2777.11,43230.94,119332360.35
2021-05-01,2758.57,2956.0,2777.11,2947.57,35886.13,103262659.15
2021-05-02,2853.0,2986.01,2947.57,2951.78,29434.4,86277888.94
2021-05-03,2951.78,3457.64,2951.78,3430.16,97660.01,311275239.77
2021-05-04,3167.66,3530.0,3430.16,3238.42,148326.44,498546356.28
2021-05-05,3208.19,3559.97,3238.42,3528.2,66796.1,226769528.71
2021-05-06,3380.01,3610.04,3528.2,3490.33,71338.54,248074402.99
2021-05-07,3355.2,3595.0,3490.33,3483.81,59582.61,208182079.13
2021-05-08,3452.75,3960.0,3483.81,3915.0,56881.75,210417967.13
2021-05-09,3730.25,3985.0,3915.0,3928.05,41074.21,159518932.26
2021-05-10,3655.0,4200.0,3928.05,3950.36,115137.11,467256837.97
2021-05-11,3775.74,4185.0,3950.36,4179.47,72837.02,291960211.68
2021-05-12,3750.0,4380.64,4179.47,3810.19,120423.31,501978622.09
2021-05-13,3543.62,4040.65,3810.19,3720.38,94101.66,356224641.16
2021-05-14,3693.0,4178.11,3720.38,4080.31,54423.33,216714616.68
2021-05-15,3629.61,4135.74,4080.31,3646.01,44467.02,171149805.17
2021-05-16,3340.99,3881.2,3646.01,3585.36,64910.58,232856152.47
2021-05-17,3117.09,3590.32,3585.36,3281.32,109417.1,366643698.11
2021-05-18,3243.71,3570.48,3281.32,3380.57,74068.32,254474049.09
2021-05-19,1850.0,3441.5,3380.57,2443.76,296336.42,799311528.45
2021-05-20,2160.0,3000.0,2443.76,2774.37,146018.58,391313120.1
2021-05-21,2102.86,2944.36,2774.37,2436.11,120690.06,306782486.0
2021-05-22,2157.72,2489.23,2436.11,2296.31,69652.04,162810041.71
2021-05-23,1730.0,2381.42,2296.31,2098.33,127803.35,256714401.86
2021-05-24,2084.57,2678.99,2098.33,2651.7,110531.27,265142354.5
2021-05-25,2386.0,2788.0,2651.7,2704.31,82662.46,213237216.3
2021-05-26,2646.36,2915.31,2704.31,2889.65,54843.02,153088976.16
2021-05-27,2642.17,2892.98,2889.65,2741.07,48572.29,134879694.66
2021-05-28,2327.0,2763.64,2741.07,2413.17,77976.53,197473971.71
2021-05-29,2207.96,2576.7,2413.17,2279.59,85288.45,198841560.85
2021-05-30,2182.89,2478.83,2279.59,2389.91,48486.58,115404249.86
2021-05-31,2275.0,2722.0,2389.91,2707.27,65289.02,166276314.68
2021-06-01,2527.04,2743.24,2707.27,2634.3,57559.95,150936545.14
2021-06-02,2552.45,2802.0,2634.3,2707.66,34892.24,94521216.63
2021-06-03,2663.49,2890.6,2707.66,2856.41,40107.34,112609100.88
2021-06-04,2550.13,2858.33,2856.41,2691.14,35985.55,96134916.09
2021-06-05,2552.89,2819.09,2691.14,2629.4,33292.65,88869627.22
2021-06-06,2615.55,2747.09,2629.4,2710.48,23613.63,63503516.96
2021-06-07,2574.59,2850.0,2710.48,2593.47,41123.57,112502640.96
2021-06-08,2306.02,2623.47,2593.47,2508.85,84384.41,208344491.45
2021-06-09,2407.9,2630.0,2508.85,2612.13,59184.09,149447492.91
2021-06-10,2427.88,2625.0,2612.13,2472.27,37882.58,95890639.61
2021-06-11,2321.6,2499.73,2472.27,2353.1,34616.81,83929198.4
2021-06-12,2252.58,2453.57,2353.1,2367.0,28249.54,66342831.12
2021-06-13,2307.9,2548.6,2367.0,2510.53,36178.62,86080293.38
2021-06-14,2461.67,2609.28,2510.53,2583.06,34258.42,86700060.13
2021-06-15,2505.27,2641.49,2583.06,2544.58,19815.99,51027859.07
2021-06-16,2350.62,2555.06,2544.58,2366.56,32802.91,80220061.09
2021-06-17,2305.0,2461.51,2366.56,2371.13,58636.74,138206424.98
2021-06-18,2139.49,2377.13,2371.13,2227.29,32333.93,72961586.33
2021-06-19,2161.46,2278.4,2227.29,2165.0,19272.61,42892808.99
2021-06-20,2040.91,2277.3,2165.0,2242.6,29174.44,62945220.4
2021-06-21,1864.79,2258.06,2242.6,1887.63,89431.75,177015320.59
2021-06-22,1700.0,1997.0,1887.63,1880.79,89264.64,164844753.82
2021-06-23,1823.92,2044.62,1880.79,1968.7,58577.69,115711884.86
2021-06-24,1884.1,2036.72,1968.7,1989.63,51434.5,100858856.86
2021-06-25,1791.48,2020.03,1989.63,1810.88,61519.93,114724912.2
2021-06-26,1717.17,1852.43,1810.88,1831.03,32140.31,57065785.86
2021-06-27,1806.85,1985.32,1831.03,1983.22,50563.46,94905524.48
2021-06-28,1962.08,2145.0,1983.22,2082.46,54038.39,110779531.88
2021-06-29,2074.57,2247.0,2082.46,2162.5,24375.35,53006357.71
2021-06-30,2088.5,2289.4,2162.5,2276.34,28892.51,62725773.38
2021-07-01,2065.77,2277.34,2276.34,2107.77,61697.68,131017764.86
2021-07-02,2017.7,2160.28,2107.77,2155.07,18594.84,38709882.85
2021-07-03,2113.57,2240.77,2155.07,2227.69,27645.0,60372463.98
2021-07-04,2190.76,2389.0,2227.69,2324.49,27148.08,63084843.89
2021-07-05,2159.08,2324.49,2324.49,2199.0,16729.9,37470552.29
2021-07-06,2195.95,2351.19,2199.0,2323.16,19928.1,45757608.49
2021-07-07,2294.17,2410.0,2323.16,2312.92,16651.75,39320503.44
2021-07-08,2084.01,2324.74,2312.92,2114.79,53799.97,116461500.86
2021-07-09,2050.0,2187.96,2114.79,2146.58,26453.51,55875473.35
2021-07-10,2075.0,2192.98,2146.58,2109.76,13779.08,29179028.89
2021-07-11,2081.12,2174.11,2109.76,2138.96,14253.56,30506133.45
2021-07-12,2005.98,2168.82,2138.96,2034.88,26060.04,53792459.99
2021-07-13,1917.0,2046.71,2034.88,1940.15,22621.22,44967073.37
2021-07-14,1865.01,2020.06,1940.15,1993.91,24409.74,47767403.07
2021-07-15,1880.77,2040.4,1993.91,1915.93,22646.34,43632440.88
2021-07-16,1848.13,1965.84,1915.93,1876.66,13497.15,25624934.54
2021-07-17,1845.13,1918.98,1876.66,1898.48,8351.41,15718589.5
2021-07-18,1877.92,1994.0,1898.48,1890.99,31458.21,61084477.65
2021-07-19,1805.0,1918.87,1890.99,1817.29,21444.94,39502031.55
2021-07-20,1717.17,1840.74,1817.29,1786.54,22905.23,40335318.79
2021-07-21,1752.0,2034.0,1786.54,1995.5,43597.24,83428207.25
2021-07-22,1948.19,2046.83,1995.5,2023.0,32572.02,65310221.49
2021-07-23,1997.16,2132.81,2023.0,2126.2,41166.86,84970949.72
2021-07-24,2107.2,2200.11,2126.2,2185.86,31094.44,66699658.95
2021-07-25,2108.0,2199.49,2185.86,2194.0,19955.29,43223916.82
2021-07-26,2175.57,2435.01,2194.0,2228.0,58867.06,136623608.91
2021-07-27,2150.62,2321.8,2228.0,2304.62,33758.2,75946191.39
2021-07-28,2244.81,2347.15,2304.62,2299.52,33002.47,75836730.86
2021-07-29,2266.51,2404.08,2299.52,2383.89,16193.06,37609769.53
2021-07-30,2316.91,2473.38,2383.89,2464.18,28684.93,68632423.06
2021-07-31,2422.78,2555.0,2464.18,2525.76,16681.72,41367768.35
2021-08-01,2512.8,2699.0,2525.76,2556.3,30046.39,78105013.26
2021-08-02,2506.89,2665.99,2556.3,2608.07,62689.76,162101518.14
2021-08-03,2442.58,2630.02,2608.07,2508.04,47814.06,119688493.33
2021-08-04,2457.92,2775.0,2508.04,2725.34,35298.27,92823307.15
2021-08-05,2530.7,2845.0,2725.34,2830.09,59817.44,163142177.38
2021-08-06,2721.4,2950.16,2830.09,2892.51,42441.26,120841603.97
2021-08-07,2868.21,3174.16,2892.51,3162.81,61298.41,186958767.05
2021-08-08,2948.16,3190.0,3162.81,3015.33,35067.99,107927578.46
2021-08-09,2893.21,3191.43,3015.33,3167.0,58649.17,181209218.29
2021-08-10,3050.0,3235.0,3167.0,3141.68,62559.01,196823944.63
2021-08-11,3121.86,3279.88,3141.68,3161.79,42964.57,138225792.92
2021-08-12,2978.57,3240.0,3161.79,3044.74,62010.65,192558104.36
2021-08-13,3035.56,3330.08,3044.74,3324.52,69768.37,225332808.89
2021-08-14,3207.05,3333.33,3324.52,3267.79,15912.95,52000638.41
2021-08-15,3112.79,3324.53,3267.79,3311.44,48177.33,154129081.41
2021-08-16,3133.12,3340.06,3311.44,3146.83,35600.4,114943119.08
2021-08-17,2991.62,3293.72,3146.83,3011.95,40559.79,128505694.74
2021-08-18,2951.97,3127.39,3011.95,3014.15,22742.67,69167857.12
2021-08-19,2957.95,3189.41,3014.15,3185.18,29868.35,92296451.91
2021-08-20,3179.87,3305.09,3185.18,3285.64,42648.69,138514684.64
2021-08-21,3209.15,3312.53,3285.64,3226.15,14103.89,46012837.53
2021-08-22,3130.0,3276.43,3226.15,3241.55,12365.33,39593409.33
2021-08-23,3234.12,3381.44,3241.55,3317.25,29497.49,98267987.28
2021-08-24,3145.17,3361.13,3317.25,3175.68,23329.9,75769331.21
2021-08-25,3077.81,3249.99,3175.68,3230.85,19053.49,60450346.8
2021-08-26,3055.0,3256.02,3230.85,3093.48,36680.92,113883979.41
2021-08-27,3062.0,3283.47,3093.48,3276.68,34458.87,109526516.14
2021-08-28,3211.06,3288.71,3276.68,3245.0,11899.09,38647375.91
2021-08-29,3152.19,3288.0,3245.0,3225.34,5955.12,19092184.39
2021-08-30,3144.44,3350.0,3225.34,3226.49,29991.18,98266938.98
2021-08-31,3189.92,3475.0,3226.49,3432.54,39840.47,133865926.43
2021-09-01,3384.24,3848.11,3432.54,3831.7,30850.0,110940821.05
2021-09-02,3723.22,3837.2,3831.7,3786.56,17458.22,65864405.21
2021-09-03,3708.89,4025.0,3786.56,3938.74,24675.33,96865037.65
2021-09-04,3832.02,3974.25,3938.74,3887.1,8918.83,34738018.15
2021-09-05,3835.0,3984.34,3887.1,3951.48,10913.22,42872020.35
2021-09-06,3866.62,3973.53,3951.48,3928.29,11349.56,44580012.81
2021-09-07,3015.0,3949.0,3928.29,3429.61,86004.07,304903811.83
2021-09-08,3216.0,3560.51,3429.61,3492.64,34645.05,117902548.9
2021-09-09,3387.62,3568.47,3492.64,3424.01,19599.63,68405952.41
2021-09-10,3146.15,3511.69,3424.01,3209.71,31711.17,105311418.01
2021-09-11,3202.94,3346.58,3209.71,3266.98,10545.99,34574907.16
2021-09-12,3232.76,3472.93,3266.98,3406.08,11826.56,40091702.6
2021-09-13,3111.72,3429.39,3406.08,3281.62,29999.78,97019696.14
2021-09-14,3271.32,3437.0,3281.62,3437.0,20109.68,67312776.07
2021-09-15,3360.0,3619.4,3437.0,3615.24,14603.01,50837525.6
2021-09-16,3485.19,3677.0,3615.24,3571.25,24683.65,88385319.44
2021-09-17,3350.0,3592.88,3571.25,3398.9,40836.34,139306385.47
2021-09-18,3370.05,3545.7,3398.9,3435.78,33635.54,117444175.66
2021-09-19,3280.36,3457.89,3435.78,3328.81,14845.79,49712531.96
2021-09-20,2912.28,3347.2,3328.81,2977.58,74538.71,229975612.14
2021-09-21,2650.0,3103.46,2977.58,2765.88,79943.52,233985671.78
2021-09-22,2737.79,3093.41,2765.88,3079.09,22967.02,67497864.01
2021-09-23,3035.85,3175.45,3079.09,3154.03,16825.57,52382398.32
2021-09-24,2731.3,3160.48,3154.03,2929.3,45129.1,130666247.36
2021-09-25,2805.0,2969.63,2929.3,2925.75,20319.24,59128285.09
2021-09-26,2740.62,3116.31,2925.75,3064.32,27221.76,80939592.76
2021-09-27,2923.93,3167.31,3064.32,2923.93,31751.8,97644235.89
2021-09-28,2789.55,2970.6,2923.93,2807.46,25028.08,72197044.66
2021-09-29,2782.48,2950.26,2807.46,2851.4,32222.28,92032779.76
2021-09-30,2838.1,3049.24,2851.4,3000.59,23002.61,68927470.82
2021-10-01,2968.97,3333.0,3000.59,3311.72,49854.37,158976018.81
2021-10-02,3262.0,3470.0,3311.72,3391.71,22276.69,74762102.65
2021-10-03,3343.63,3491.0,3391.71,3417.43,13045.99,44751504.53
2021-10-04,3272.0,3425.78,3417.43,3370.0,14421.41,48308767.74
